date,Experimental Plot,Sensor,Variable,Value,Unit,Sensor Depth
2019-02-02,E3,First Sensor,Soil Volumetric Water Content,4.792784419,%,7.5 cm
2019-02-03,E3,First Sensor,Soil Volumetric Water Content,4.867584159,%,7.5 cm
2019-02-04,E3,First Sensor,Soil Volumetric Water Content,5.338471435,%,7.5 cm
2019-02-05,E3,First Sensor,Soil Volumetric Water Content,6.257425686,%,7.5 cm
2019-02-06,E3,First Sensor,Soil Volumetric Water Content,5.486610705,%,7.5 cm
2019-02-07,E3,First Sensor,Soil Volumetric Water Content,5.784206796,%,7.5 cm
2019-02-08,E3,First Sensor,Soil Volumetric Water Content,6.544443703,%,7.5 cm
2019-02-09,E3,First Sensor,Soil Volumetric Water Content,5.432249827,%,7.5 cm
2019-02-10,E3,First Sensor,Soil Volumetric Water Content,5.194848018,%,7.5 cm
2019-02-11,E3,First Sensor,Soil Volumetric Water Content,5.101572491,%,7.5 cm
2019-02-12,E3,First Sensor,Soil Volumetric Water Content,4.927376754,%,7.5 cm
2019-02-13,E3,First Sensor,Soil Volumetric Water Content,5.284221109,%,7.5 cm
2019-02-14,E3,First Sensor,Soil Volumetric Water Content,5.497061759,%,7.5 cm
2019-02-15,E3,First Sensor,Soil Volumetric Water Content,5.626554202,%,7.5 cm
2019-02-16,E3,First Sensor,Soil Volumetric Water Content,6.014609979,%,7.5 cm
2019-02-17,E3,First Sensor,Soil Volumetric Water Content,5.47440264,%,7.5 cm
2019-02-18,E3,First Sensor,Soil Volumetric Water Content,5.117495999,%,7.5 cm
2019-02-19,E3,First Sensor,Soil Volumetric Water Content,4.964138192,%,7.5 cm
2019-02-20,E3,First Sensor,Soil Volumetric Water Content,5.005747042,%,7.5 cm
2019-02-21,E3,First Sensor,Soil Volumetric Water Content,5.446756344,%,7.5 cm
2019-02-22,E3,First Sensor,Soil Volumetric Water Content,5.67777485,%,7.5 cm
2019-02-23,E3,First Sensor,Soil Volumetric Water Content,5.548206946,%,7.5 cm
2019-02-24,E3,First Sensor,Soil Volumetric Water Content,6.161626921,%,7.5 cm
2019-02-25,E3,First Sensor,Soil Volumetric Water Content,6.697225812,%,7.5 cm
2019-02-26,E3,First Sensor,Soil Volumetric Water Content,5.036711276,%,7.5 cm
2019-02-27,E3,First Sensor,Soil Volumetric Water Content,4.664030188,%,7.5 cm
2019-02-28,E3,First Sensor,Soil Volumetric Water Content,4.662833722,%,7.5 cm
2019-03-01,E3,First Sensor,Soil Volumetric Water Content,4.834617501,%,7.5 cm
2019-03-02,E3,First Sensor,Soil Volumetric Water Content,5.090854361,%,7.5 cm
2019-03-03,E3,First Sensor,Soil Volumetric Water Content,5.493980389,%,7.5 cm
2019-03-04,E3,First Sensor,Soil Volumetric Water Content,5.540960046,%,7.5 cm
2019-03-05,E3,First Sensor,Soil Volumetric Water Content,5.105065467,%,7.5 cm
2019-03-06,E3,First Sensor,Soil Volumetric Water Content,5.143822198,%,7.5 cm
2019-03-07,E3,First Sensor,Soil Volumetric Water Content,4.810644257,%,7.5 cm
2019-03-08,E3,First Sensor,Soil Volumetric Water Content,4.911508743,%,7.5 cm
2019-03-09,E3,First Sensor,Soil Volumetric Water Content,5.17486585,%,7.5 cm
2019-03-10,E3,First Sensor,Soil Volumetric Water Content,5.081189157,%,7.5 cm
2019-03-11,E3,First Sensor,Soil Volumetric Water Content,5.349002286,%,7.5 cm
2019-03-12,E3,First Sensor,Soil Volumetric Water Content,5.597283447,%,7.5 cm
2019-03-13,E3,First Sensor,Soil Volumetric Water Content,5.61080492,%,7.5 cm
2019-03-14,E3,First Sensor,Soil Volumetric Water Content,5.832698681,%,7.5 cm
2019-03-15,E3,First Sensor,Soil Volumetric Water Content,6.783117272,%,7.5 cm
2019-03-16,E3,First Sensor,Soil Volumetric Water Content,7.614947212,%,7.5 cm
2019-03-17,E3,First Sensor,Soil Volumetric Water Content,7.9867138,%,7.5 cm
2019-03-18,E3,First Sensor,Soil Volumetric Water Content,6.472242187,%,7.5 cm
2019-03-19,E3,First Sensor,Soil Volumetric Water Content,6.560617487,%,7.5 cm
2019-03-20,E3,First Sensor,Soil Volumetric Water Content,6.695561752,%,7.5 cm
2019-03-21,E3,First Sensor,Soil Volumetric Water Content,7.771610909,%,7.5 cm
2019-03-22,E3,First Sensor,Soil Volumetric Water Content,8.949130584,%,7.5 cm
2019-03-23,E3,First Sensor,Soil Volumetric Water Content,15.73622059,%,7.5 cm
2019-03-24,E3,First Sensor,Soil Volumetric Water Content,23.66414219,%,7.5 cm
2019-03-25,E3,First Sensor,Soil Volumetric Water Content,28.37768316,%,7.5 cm
2019-03-26,E3,First Sensor,Soil Volumetric Water Content,28.88241945,%,7.5 cm
2019-03-27,E3,First Sensor,Soil Volumetric Water Content,16.37366806,%,7.5 cm
2019-03-28,E3,First Sensor,Soil Volumetric Water Content,16.15929954,%,7.5 cm
2019-03-29,E3,First Sensor,Soil Volumetric Water Content,19.33110046,%,7.5 cm
2019-03-30,E3,First Sensor,Soil Volumetric Water Content,23.25973014,%,7.5 cm
2019-03-31,E3,First Sensor,Soil Volumetric Water Content,36.95376716,%,7.5 cm
2019-04-01,E3,First Sensor,Soil Volumetric Water Content,42.02656223,%,7.5 cm
2019-04-02,E3,First Sensor,Soil Volumetric Water Content,40.62810657,%,7.5 cm
2019-04-03,E3,First Sensor,Soil Volumetric Water Content,40.08449388,%,7.5 cm
2019-04-04,E3,First Sensor,Soil Volumetric Water Content,39.27806124,%,7.5 cm
2019-04-05,E3,First Sensor,Soil Volumetric Water Content,37.58163788,%,7.5 cm
2019-04-06,E3,First Sensor,Soil Volumetric Water Content,39.2637516,%,7.5 cm
2019-04-07,E3,First Sensor,Soil Volumetric Water Content,39.73045444,%,7.5 cm
2019-04-08,E3,First Sensor,Soil Volumetric Water Content,40.0005248,%,7.5 cm
2019-04-09,E3,First Sensor,Soil Volumetric Water Content,39.81613675,%,7.5 cm
2019-04-10,E3,First Sensor,Soil Volumetric Water Content,39.44532249,%,7.5 cm
2019-04-11,E3,First Sensor,Soil Volumetric Water Content,39.6304489,%,7.5 cm
2019-04-12,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-04-13,E3,First Sensor,Soil Volumetric Water Content,41.90277584,%,7.5 cm
2019-04-14,E3,First Sensor,Soil Volumetric Water Content,41.08566547,%,7.5 cm
2019-04-15,E3,First Sensor,Soil Volumetric Water Content,42.05242323,%,7.5 cm
2019-04-16,E3,First Sensor,Soil Volumetric Water Content,41.23843587,%,7.5 cm
2019-04-17,E3,First Sensor,Soil Volumetric Water Content,39.37889698,%,7.5 cm
2019-04-18,E3,First Sensor,Soil Volumetric Water Content,38.34847735,%,7.5 cm
2019-04-19,E3,First Sensor,Soil Volumetric Water Content,38.49933669,%,7.5 cm
2019-04-20,E3,First Sensor,Soil Volumetric Water Content,42.74427152,%,7.5 cm
2019-04-21,E3,First Sensor,Soil Volumetric Water Content,39.85712964,%,7.5 cm
2019-04-22,E3,First Sensor,Soil Volumetric Water Content,36.55731586,%,7.5 cm
2019-04-23,E3,First Sensor,Soil Volumetric Water Content,33.06551551,%,7.5 cm
2019-04-24,E3,First Sensor,Soil Volumetric Water Content,33.59201411,%,7.5 cm
2019-04-25,E3,First Sensor,Soil Volumetric Water Content,30.83990141,%,7.5 cm
2019-04-26,E3,First Sensor,Soil Volumetric Water Content,28.10714444,%,7.5 cm
2019-04-27,E3,First Sensor,Soil Volumetric Water Content,32.60619093,%,7.5 cm
2019-04-28,E3,First Sensor,Soil Volumetric Water Content,27.06089484,%,7.5 cm
2019-04-29,E3,First Sensor,Soil Volumetric Water Content,21.74586771,%,7.5 cm
2019-04-30,E3,First Sensor,Soil Volumetric Water Content,18.84312266,%,7.5 cm
2019-05-01,E3,First Sensor,Soil Volumetric Water Content,16.53580272,%,7.5 cm
2019-05-02,E3,First Sensor,Soil Volumetric Water Content,22.27011354,%,7.5 cm
2019-05-03,E3,First Sensor,Soil Volumetric Water Content,21.53046,%,7.5 cm
2019-05-04,E3,First Sensor,Soil Volumetric Water Content,21.89470465,%,7.5 cm
2019-05-05,E3,First Sensor,Soil Volumetric Water Content,18.03818465,%,7.5 cm
2019-05-06,E3,First Sensor,Soil Volumetric Water Content,15.94017275,%,7.5 cm
2019-05-07,E3,First Sensor,Soil Volumetric Water Content,15.7462901,%,7.5 cm
2019-05-08,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-05-09,E3,First Sensor,Soil Volumetric Water Content,14.13351938,%,7.5 cm
2019-05-10,E3,First Sensor,Soil Volumetric Water Content,25.15329139,%,7.5 cm
2019-05-11,E3,First Sensor,Soil Volumetric Water Content,25.22610587,%,7.5 cm
2019-05-12,E3,First Sensor,Soil Volumetric Water Content,20.28852575,%,7.5 cm
2019-05-13,E3,First Sensor,Soil Volumetric Water Content,16.63932278,%,7.5 cm
2019-05-14,E3,First Sensor,Soil Volumetric Water Content,19.18366486,%,7.5 cm
2019-05-15,E3,First Sensor,Soil Volumetric Water Content,19.01161181,%,7.5 cm
2019-05-16,E3,First Sensor,Soil Volumetric Water Content,16.2314172,%,7.5 cm
2019-05-17,E3,First Sensor,Soil Volumetric Water Content,14.85712994,%,7.5 cm
2019-05-18,E3,First Sensor,Soil Volumetric Water Content,14.48958674,%,7.5 cm
2019-05-19,E3,First Sensor,Soil Volumetric Water Content,15.55704874,%,7.5 cm
2019-05-20,E3,First Sensor,Soil Volumetric Water Content,19.55747475,%,7.5 cm
2019-05-21,E3,First Sensor,Soil Volumetric Water Content,17.76114027,%,7.5 cm
2019-05-22,E3,First Sensor,Soil Volumetric Water Content,15.6994426,%,7.5 cm
2019-05-23,E3,First Sensor,Soil Volumetric Water Content,14.74926453,%,7.5 cm
2019-05-24,E3,First Sensor,Soil Volumetric Water Content,24.7938177,%,7.5 cm
2019-05-25,E3,First Sensor,Soil Volumetric Water Content,19.74771712,%,7.5 cm
2019-05-26,E3,First Sensor,Soil Volumetric Water Content,20.85076239,%,7.5 cm
2019-05-27,E3,First Sensor,Soil Volumetric Water Content,17.02595821,%,7.5 cm
2019-05-28,E3,First Sensor,Soil Volumetric Water Content,15.31324434,%,7.5 cm
2019-05-29,E3,First Sensor,Soil Volumetric Water Content,15.13946073,%,7.5 cm
2019-05-30,E3,First Sensor,Soil Volumetric Water Content,14.37541209,%,7.5 cm
2019-05-31,E3,First Sensor,Soil Volumetric Water Content,17.02440335,%,7.5 cm
2019-06-01,E3,First Sensor,Soil Volumetric Water Content,14.9750499,%,7.5 cm
2019-06-02,E3,First Sensor,Soil Volumetric Water Content,19.4383696,%,7.5 cm
2019-06-03,E3,First Sensor,Soil Volumetric Water Content,23.04367588,%,7.5 cm
2019-06-04,E3,First Sensor,Soil Volumetric Water Content,18.66594302,%,7.5 cm
2019-06-05,E3,First Sensor,Soil Volumetric Water Content,15.74588301,%,7.5 cm
2019-06-06,E3,First Sensor,Soil Volumetric Water Content,14.25182447,%,7.5 cm
2019-06-07,E3,First Sensor,Soil Volumetric Water Content,13.3294882,%,7.5 cm
2019-06-08,E3,First Sensor,Soil Volumetric Water Content,12.97546359,%,7.5 cm
2019-06-09,E3,First Sensor,Soil Volumetric Water Content,12.61908931,%,7.5 cm
2019-06-10,E3,First Sensor,Soil Volumetric Water Content,12.20269117,%,7.5 cm
2019-06-11,E3,First Sensor,Soil Volumetric Water Content,20.82309099,%,7.5 cm
2019-06-12,E3,First Sensor,Soil Volumetric Water Content,19.31788157,%,7.5 cm
2019-06-13,E3,First Sensor,Soil Volumetric Water Content,15.50097134,%,7.5 cm
2019-06-14,E3,First Sensor,Soil Volumetric Water Content,14.94344232,%,7.5 cm
2019-06-15,E3,First Sensor,Soil Volumetric Water Content,15.4449126,%,7.5 cm
2019-06-16,E3,First Sensor,Soil Volumetric Water Content,25.38596256,%,7.5 cm
2019-06-17,E3,First Sensor,Soil Volumetric Water Content,19.50270454,%,7.5 cm
2019-06-18,E3,First Sensor,Soil Volumetric Water Content,15.64867203,%,7.5 cm
2019-06-19,E3,First Sensor,Soil Volumetric Water Content,14.64299861,%,7.5 cm
2019-06-20,E3,First Sensor,Soil Volumetric Water Content,26.12748066,%,7.5 cm
2019-06-21,E3,First Sensor,Soil Volumetric Water Content,25.79417568,%,7.5 cm
2019-06-22,E3,First Sensor,Soil Volumetric Water Content,20.03803401,%,7.5 cm
2019-06-23,E3,First Sensor,Soil Volumetric Water Content,15.69663699,%,7.5 cm
2019-06-24,E3,First Sensor,Soil Volumetric Water Content,13.7669886,%,7.5 cm
2019-06-25,E3,First Sensor,Soil Volumetric Water Content,16.71568507,%,7.5 cm
2019-06-26,E3,First Sensor,Soil Volumetric Water Content,20.41046045,%,7.5 cm
2019-06-27,E3,First Sensor,Soil Volumetric Water Content,18.3694399,%,7.5 cm
2019-06-28,E3,First Sensor,Soil Volumetric Water Content,15.87404669,%,7.5 cm
2019-06-29,E3,First Sensor,Soil Volumetric Water Content,19.83779592,%,7.5 cm
2019-06-30,E3,First Sensor,Soil Volumetric Water Content,23.94019379,%,7.5 cm
2019-07-01,E3,First Sensor,Soil Volumetric Water Content,18.85502545,%,7.5 cm
2019-07-02,E3,First Sensor,Soil Volumetric Water Content,15.00646823,%,7.5 cm
2019-07-03,E3,First Sensor,Soil Volumetric Water Content,13.1307098,%,7.5 cm
2019-07-04,E3,First Sensor,Soil Volumetric Water Content,11.94933996,%,7.5 cm
2019-07-05,E3,First Sensor,Soil Volumetric Water Content,11.24317063,%,7.5 cm
2019-07-06,E3,First Sensor,Soil Volumetric Water Content,18.96992012,%,7.5 cm
2019-07-07,E3,First Sensor,Soil Volumetric Water Content,22.45808308,%,7.5 cm
2019-07-08,E3,First Sensor,Soil Volumetric Water Content,17.04393576,%,7.5 cm
2019-07-09,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-10,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-11,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-12,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-13,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-14,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-15,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-16,E3,First Sensor,Soil Volumetric Water Content,20.39774741,%,7.5 cm
2019-07-17,E3,First Sensor,Soil Volumetric Water Content,20.27059055,%,7.5 cm
2019-07-18,E3,First Sensor,Soil Volumetric Water Content,20.11624639,%,7.5 cm
2019-07-19,E3,First Sensor,Soil Volumetric Water Content,20.00173216,%,7.5 cm
2019-07-20,E3,First Sensor,Soil Volumetric Water Content,20.00015453,%,7.5 cm
2019-07-21,E3,First Sensor,Soil Volumetric Water Content,19.97720516,%,7.5 cm
2019-07-22,E3,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-23,E3,First Sensor,Soil Volumetric Water Content,12.50533981,%,7.5 cm
2019-07-24,E3,First Sensor,Soil Volumetric Water Content,11.5811869,%,7.5 cm
2019-07-25,E3,First Sensor,Soil Volumetric Water Content,10.98698939,%,7.5 cm
2019-07-26,E3,First Sensor,Soil Volumetric Water Content,10.38430853,%,7.5 cm
2019-07-27,E3,First Sensor,Soil Volumetric Water Content,9.78107918,%,7.5 cm
2019-07-28,E3,First Sensor,Soil Volumetric Water Content,9.294134451,%,7.5 cm
2019-07-29,E3,First Sensor,Soil Volumetric Water Content,9.104879855,%,7.5 cm
2019-07-30,E3,First Sensor,Soil Volumetric Water Content,8.771079644,%,7.5 cm
2019-07-31,E3,First Sensor,Soil Volumetric Water Content,8.693038841,%,7.5 cm
2019-08-01,E3,First Sensor,Soil Volumetric Water Content,8.648528193,%,7.5 cm
2019-08-02,E3,First Sensor,Soil Volumetric Water Content,8.446298449,%,7.5 cm
2019-08-03,E3,First Sensor,Soil Volumetric Water Content,8.344921257,%,7.5 cm
2019-08-04,E3,First Sensor,Soil Volumetric Water Content,9.446275301,%,7.5 cm
2019-08-05,E3,First Sensor,Soil Volumetric Water Content,9.422069561,%,7.5 cm
2019-08-06,E3,First Sensor,Soil Volumetric Water Content,8.944603932,%,7.5 cm
2019-08-07,E3,First Sensor,Soil Volumetric Water Content,9.426892866,%,7.5 cm
2019-08-08,E3,First Sensor,Soil Volumetric Water Content,17.9248671,%,7.5 cm
2019-08-09,E3,First Sensor,Soil Volumetric Water Content,16.89875656,%,7.5 cm
2019-08-10,E3,First Sensor,Soil Volumetric Water Content,17.52839631,%,7.5 cm
2019-08-11,E3,First Sensor,Soil Volumetric Water Content,17.78429072,%,7.5 cm
2019-08-12,E3,First Sensor,Soil Volumetric Water Content,17.9054449,%,7.5 cm
2019-08-13,E3,First Sensor,Soil Volumetric Water Content,17.91705156,%,7.5 cm
2019-08-14,E3,First Sensor,Soil Volumetric Water Content,16.27115145,%,7.5 cm
2019-08-15,E3,First Sensor,Soil Volumetric Water Content,11.85775774,%,7.5 cm
2019-08-16,E3,First Sensor,Soil Volumetric Water Content,11.63480034,%,7.5 cm
2019-08-17,E3,First Sensor,Soil Volumetric Water Content,15.60378831,%,7.5 cm
2019-08-18,E3,First Sensor,Soil Volumetric Water Content,19.03796392,%,7.5 cm
2019-08-19,E3,First Sensor,Soil Volumetric Water Content,17.01497917,%,7.5 cm
2019-08-20,E3,First Sensor,Soil Volumetric Water Content,14.93805634,%,7.5 cm
2019-08-21,E3,First Sensor,Soil Volumetric Water Content,16.16777159,%,7.5 cm
2019-08-22,E3,First Sensor,Soil Volumetric Water Content,18.88855567,%,7.5 cm
2019-08-23,E3,First Sensor,Soil Volumetric Water Content,18.30064163,%,7.5 cm
2019-08-24,E3,First Sensor,Soil Volumetric Water Content,15.7359742,%,7.5 cm
2019-08-25,E3,First Sensor,Soil Volumetric Water Content,14.25668958,%,7.5 cm
2019-08-26,E3,First Sensor,Soil Volumetric Water Content,13.14700047,%,7.5 cm
2019-08-27,E3,First Sensor,Soil Volumetric Water Content,12.34531401,%,7.5 cm
2019-08-28,E3,First Sensor,Soil Volumetric Water Content,11.8706448,%,7.5 cm
2019-08-29,E3,First Sensor,Soil Volumetric Water Content,15.57225137,%,7.5 cm
2019-08-30,E3,First Sensor,Soil Volumetric Water Content,15.86334769,%,7.5 cm
2019-08-31,E3,First Sensor,Soil Volumetric Water Content,15.15216104,%,7.5 cm
2019-09-01,E3,First Sensor,Soil Volumetric Water Content,13.64609355,%,7.5 cm
2019-09-02,E3,First Sensor,Soil Volumetric Water Content,20.694268,%,7.5 cm
2019-09-03,E3,First Sensor,Soil Volumetric Water Content,19.98444736,%,7.5 cm
2019-09-04,E3,First Sensor,Soil Volumetric Water Content,20.84485172,%,7.5 cm
2019-09-05,E3,First Sensor,Soil Volumetric Water Content,19.89275211,%,7.5 cm
2019-09-06,E3,First Sensor,Soil Volumetric Water Content,17.50374615,%,7.5 cm
2019-09-07,E3,First Sensor,Soil Volumetric Water Content,15.92789634,%,7.5 cm
2019-09-08,E3,First Sensor,Soil Volumetric Water Content,15.67651975,%,7.5 cm
2019-09-09,E3,First Sensor,Soil Volumetric Water Content,14.6797248,%,7.5 cm
2019-09-10,E3,First Sensor,Soil Volumetric Water Content,14.02787007,%,7.5 cm
2019-09-11,E3,First Sensor,Soil Volumetric Water Content,15.73160684,%,7.5 cm
2019-09-12,E3,First Sensor,Soil Volumetric Water Content,16.61267503,%,7.5 cm
2019-09-13,E3,First Sensor,Soil Volumetric Water Content,14.89916153,%,7.5 cm
2019-09-14,E3,First Sensor,Soil Volumetric Water Content,14.27608226,%,7.5 cm
2019-09-15,E3,First Sensor,Soil Volumetric Water Content,14.00668364,%,7.5 cm
2019-09-16,E3,First Sensor,Soil Volumetric Water Content,13.3129233,%,7.5 cm
2019-09-17,E3,First Sensor,Soil Volumetric Water Content,12.78664518,%,7.5 cm
2019-09-18,E3,First Sensor,Soil Volumetric Water Content,12.42801454,%,7.5 cm
2019-09-19,E3,First Sensor,Soil Volumetric Water Content,12.03346061,%,7.5 cm
2019-09-20,E3,First Sensor,Soil Volumetric Water Content,11.74005518,%,7.5 cm
2019-09-21,E3,First Sensor,Soil Volumetric Water Content,11.4818339,%,7.5 cm
2019-09-22,E3,First Sensor,Soil Volumetric Water Content,11.27342415,%,7.5 cm
2019-09-23,E3,First Sensor,Soil Volumetric Water Content,12.88431792,%,7.5 cm
2019-09-24,E3,First Sensor,Soil Volumetric Water Content,15.99533152,%,7.5 cm
2019-09-25,E3,First Sensor,Soil Volumetric Water Content,14.85134536,%,7.5 cm
2019-09-26,E3,First Sensor,Soil Volumetric Water Content,18.13439785,%,7.5 cm
2019-09-27,E3,First Sensor,Soil Volumetric Water Content,21.10112186,%,7.5 cm
2019-09-28,E3,First Sensor,Soil Volumetric Water Content,20.05754261,%,7.5 cm
2019-09-29,E3,First Sensor,Soil Volumetric Water Content,19.85581958,%,7.5 cm
2019-09-30,E3,First Sensor,Soil Volumetric Water Content,17.46085324,%,7.5 cm
2019-10-01,E3,First Sensor,Soil Volumetric Water Content,19.16169467,%,7.5 cm
2019-10-02,E3,First Sensor,Soil Volumetric Water Content,20.97447204,%,7.5 cm
2019-10-03,E3,First Sensor,Soil Volumetric Water Content,18.52605295,%,7.5 cm
2019-10-04,E3,First Sensor,Soil Volumetric Water Content,19.61793662,%,7.5 cm
2019-10-05,E3,First Sensor,Soil Volumetric Water Content,18.28229359,%,7.5 cm
2019-10-06,E3,First Sensor,Soil Volumetric Water Content,16.9920411,%,7.5 cm
2019-10-07,E3,First Sensor,Soil Volumetric Water Content,20.90501101,%,7.5 cm
2019-10-08,E3,First Sensor,Soil Volumetric Water Content,21.17937097,%,7.5 cm
2019-10-09,E3,First Sensor,Soil Volumetric Water Content,18.89928584,%,7.5 cm
2019-10-10,E3,First Sensor,Soil Volumetric Water Content,17.34464474,%,7.5 cm
2019-10-11,E3,First Sensor,Soil Volumetric Water Content,16.26183057,%,7.5 cm
2019-10-12,E3,First Sensor,Soil Volumetric Water Content,15.381222,%,7.5 cm
2019-10-13,E3,First Sensor,Soil Volumetric Water Content,14.77735409,%,7.5 cm
2019-10-14,E3,First Sensor,Soil Volumetric Water Content,14.16944175,%,7.5 cm
2019-10-15,E3,First Sensor,Soil Volumetric Water Content,13.93619948,%,7.5 cm
2019-10-16,E3,First Sensor,Soil Volumetric Water Content,13.54197859,%,7.5 cm
2019-10-17,E3,First Sensor,Soil Volumetric Water Content,24.04706007,%,7.5 cm
2019-10-18,E3,First Sensor,Soil Volumetric Water Content,26.03471423,%,7.5 cm
2019-10-19,E3,First Sensor,Soil Volumetric Water Content,23.54279139,%,7.5 cm
2019-10-20,E3,First Sensor,Soil Volumetric Water Content,22.08309249,%,7.5 cm
2019-10-21,E3,First Sensor,Soil Volumetric Water Content,20.73317009,%,7.5 cm
2019-10-22,E3,First Sensor,Soil Volumetric Water Content,19.21224791,%,7.5 cm
2019-10-23,E3,First Sensor,Soil Volumetric Water Content,22.53628481,%,7.5 cm
2019-10-24,E3,First Sensor,Soil Volumetric Water Content,21.01974907,%,7.5 cm
2019-10-25,E3,First Sensor,Soil Volumetric Water Content,19.31318792,%,7.5 cm
2019-10-26,E3,First Sensor,Soil Volumetric Water Content,18.04125259,%,7.5 cm
2019-10-27,E3,First Sensor,Soil Volumetric Water Content,21.56120147,%,7.5 cm
2019-10-28,E3,First Sensor,Soil Volumetric Water Content,25.97442384,%,7.5 cm
